#Program: R2: Genomics analysis and visualization platform
#Website: https://r2.amc.nl
#Support: r2-support@amsterdamumc.nl
#Date: 2025-04-17 (07:07:24)
#Dataset: ps_avgpres_2010fwr144_gencode19
#Kaplan_modus: median
#Minimal presentcalls: 1
#Multiple_testing: fdr 0.05
#Result_set (passed/total): 1760/12534
#Subset: WITH_SURV (n=139)
#Subset_string: WITH_SURV:___________________-D___
#Survival: overall
#filter: manual gene selection (0)
#H:probeset	hugo	pvalue	express	sublist
ENSG00000138107.7	ACTR1A	0.021231518859375	195.47	low
ENSG00000016391.6	CHDH	0.0212396377934272	2.661	high
ENSG00000100324.9	TAB1	0.0212400830805317	47.803	low
ENSG00000163577.3	EIF5A2	0.0212979176112412	5.221	high
ENSG00000198301.7	SDAD1	0.0213341976599064	66.239	high
ENSG00000150967.13	ABCB9	0.0213401363522993	4.467	low
ENSG00000166477.8	LEO1	0.0214329447663551	66.761	high
ENSG00000184831.9	APOO	0.0214493317821012	62.185	high
ENSG00000163961.4	RNF168	0.0214738803732504	48.186	high
ENSG00000131400.3	NAPSA	0.0215207903496503	2.831	low
ENSG00000029993.10	HMGB3	0.0216212473136646	96.492	high
ENSG00000157837.11	SPPL3	0.0216873205740884	60.126	low
ENSG00000105290.7	APLP1	0.0217736955813953	332.995	low
ENSG00000214253.4	FIS1	0.0217764415027111	145.657	low
ENSG00000175727.9	MLXIP	0.0217978095510836	40.165	low
ENSG00000131828.9	PDHA1	0.021848425462963	63.582	high
ENSG00000012061.11	ERCC1	0.0218642321698842	57.705	high
ENSG00000196290.10	NIF3L1	0.0218652867285383	69.236	high
ENSG00000126953.5	TIMM8A	0.0218795789953632	15.716	high
ENSG00000160271.10	RALGDS	0.0220566509329221	164.982	low
ENSG00000105245.5	NUMBL	0.0220870710323575	61.941	low
ENSG00000166794.4	PPIB	0.0221947324711316	315.825	high
ENSG00000083799.13	CYLD	0.0222295310769231	27.102	low
ENSG00000197380.6	DACT3	0.0222442372021522	46.154	low
ENSG00000109103.7	UNC119	0.0222975338910207	30.321	low
ENSG00000185480.7	PARPBP	0.0223114826728111	12.649	high
ENSG00000243452.3	NBPF15	0.0223245534662577	19.395	low
ENSG00000162065.7	TBC1D24	0.0223642097011494	32.386	low
ENSG00000012822.11	CALCOCO1	0.0223738618070444	137.932	low
ENSG00000197530.8	MIB2	0.0223836748968678	34.651	low
ENSG00000171608.11	PIK3CD	0.022388809587156	35.06	low
ENSG00000164105.3	SAP30	0.0223893952860412	71.916	high
ENSG00000163002.8	NUP35	0.0223899243764346	21.151	high
ENSG00000119283.11	TRIM67	0.0223963444122137	38.07	low
ENSG00000160051.7	IQCC	0.0224380572713415	8.066	low
ENSG00000002834.13	LASP1	0.0224549521553694	117.553	low
ENSG00000196372.8	ASB13	0.0224810739726027	39.192	high
ENSG00000156509.9	FBXO43	0.022490571148289	11.363	high
ENSG00000117118.5	SDHB	0.0225837726291793	36.187	low
ENSG00000170448.7	NFXL1	0.0226079885280728	26.778	high
ENSG00000179603.13	GRM8	0.0226143053302961	16.708	low
ENSG00000115677.12	HDLBP	0.0226335553636364	206.542	high
ENSG00000099194.5	SCD	0.0226501448369977	182.573	high
ENSG00000056487.11	PHF21B	0.0228098874640424	50.913	high
ENSG00000204084.8	INPP5B	0.0228522694402421	10.31	low
ENSG00000187951.6	ARHGAP11B	0.0228582074829932	15.275	high
ENSG00000117479.8	SLC19A2	0.0229553961933535	18.724	high
ENSG00000107902.9	LHPP	0.0230295459169811	4.433	low
ENSG00000075131.5	TIPIN	0.0230576484099472	20.778	high
ENSG00000158552.8	ZFAND2B	0.023057928280543	41.057	low
ENSG00000095383.15	TBC1D2	0.023133818810241	11.61	low
ENSG00000117153.11	KLHL12	0.0231442337697517	65.828	low
ENSG00000092199.13	HNRNPC	0.0232775228120301	220.007	high
ENSG00000171817.12	ZNF540	0.0232908275882795	10.227	low
ENSG00000205309.9	NT5M	0.0233111698198198	17.48	low
ENSG00000127585.7	FBXL16	0.0234351009452363	165.34	low
ENSG00000205593.7	DENND6B	0.0235839330584708	48.426	low
ENSG00000099385.7	BCL7C	0.0236628973203593	39.449	high
ENSG00000130741.6	EIF2S3	0.0236680413932584	329.857	high
ENSG00000125871.9	MGME1	0.0236767916230366	75.848	high
ENSG00000164088.13	PPM1M	0.0238395181165919	18.484	low
ENSG00000092140.10	G2E3	0.0238412780433159	26.698	high
ENSG00000171202.2	TMEM126A	0.0238899910746269	66.816	high
ENSG00000135250.12	SRPK2	0.0239320887248322	45.351	low
ENSG00000105993.10	DNAJB6	0.0239653442324888	38.065	low
ENSG00000163032.7	VSNL1	0.0240394280416977	10.475	low
ENSG00000075945.8	KIFAP3	0.0240837452678571	56.746	low
ENSG00000156970.8	BUB1B	0.0241155091895911	71.724	high
ENSG00000166839.12	ANKDD1A	0.0241629632540862	22.043	low
ENSG00000162188.5	GNG3	0.0242918597327394	106.888	low
ENSG00000158623.10	COPG2	0.0243621721513353	53.456	low
ENSG00000166862.6	CACNG2	0.0245870809191994	12.183	low
ENSG00000189157.9	FAM47E	0.0246187799555885	1.916	low
ENSG00000167110.12	GOLGA2	0.0246294956888889	82.916	low
ENSG00000244242.1	IFITM10	0.0247114341019956	1.538	low
ENSG00000118518.11	RNF146	0.0247181234023669	50.212	low
ENSG00000175792.7	RUVBL1	0.0247491883604136	54.503	high
ENSG00000088325.11	TPX2	0.0248694910405904	130.36	high
ENSG00000134910.8	STT3A	0.024917112406181	71.602	high
ENSG00000166619.8	BLCAP	0.0249249258216654	82.405	low
ENSG00000167552.9	TUBA1A	0.024934814712813	2287.79	low
ENSG00000079263.14	SP140	0.0249392399557522	1.298	low
ENSG00000141431.5	ASXL3	0.0251077217205882	12.636	low
ENSG00000176720.3	BOK	0.0251250983100661	29.405	low
ENSG00000172059.6	KLF11	0.0252508565198238	17.729	low
ENSG00000129028.4	THAP10	0.0253615933284458	17.344	high
ENSG00000168765.11	GSTM4	0.0253714644167278	7.263	low
ENSG00000085998.9	POMGNT1	0.0253993016263736	74.861	low
ENSG00000197757.7	HOXC6	0.0254065188588149	9.853	low
ENSG00000176871.4	WSB2	0.025410436954612	141.878	low
ENSG00000157349.11	DDX19B	0.0254218472807018	16.474	low
ENSG00000136718.5	IMP4	0.025428821723886	63.755	high
ENSG00000146776.10	ATXN7L1	0.0254983644963504	9.577	low
ENSG00000062822.8	POLD1	0.0256639821006565	83.835	high
ENSG00000123179.9	EBPL	0.0256713129446064	53.157	high
ENSG00000163811.7	WDR43	0.0257188003350328	62.721	high
ENSG00000166501.8	PRKCB	0.025722705371179	13.404	low
ENSG00000184470.15	TXNRD2	0.0259018984145455	19.105	low
ENSG00000250510.3	GPR162	0.0259259778052326	35.265	low
ENSG00000127903.12	ZNF835	0.0259788768191721	20.158	high
ENSG00000086200.12	IPO11	0.0260357921625544	16.681	high
ENSG00000163006.7	CCDC138	0.0261690650906454	14.711	high
ENSG00000040933.11	INPP4A	0.0262623577858177	33.934	low
ENSG00000168288.8	MMADHC	0.0262698481390297	115.971	high
ENSG00000181264.4	TMEM136	0.0262783484347826	40.456	high
ENSG00000168297.11	PXK	0.0262785634248555	23.708	low
ENSG00000176978.9	DPP7	0.0262950269414317	257.327	high
ENSG00000068308.9	OTUD5	0.0263957895162455	102.628	low
ENSG00000037965.4	HOXC8	0.0264997336796537	1.265	low
ENSG00000111845.4	PAK1IP1	0.0265228296034607	84.375	high
ENSG00000143315.5	PIGM	0.026572621425486	22.04	high
ENSG00000140525.13	FANCI	0.0265740666570605	55.254	high
ENSG00000186017.10	ZNF566	0.0266414227769784	29.882	high
ENSG00000071553.12	ATP6AP1	0.0266624581595974	149.617	low
ENSG00000073712.9	FERMT2	0.0267933159051724	69.348	high
ENSG00000176087.10	SLC35A4	0.0268372465326633	87.353	high
ENSG00000011275.14	RNF216	0.0269271650752688	49.653	low
ENSG00000132026.9	RTBDN	0.0269309264418938	2.763	low
ENSG00000115977.14	AAK1	0.0269484591404011	17.216	low
ENSG00000137547.4	MRPL15	0.0269654161202577	120.45	high
ENSG00000203877.3	RIPPLY2	0.0270160597424893	67.78	high
ENSG00000170522.5	ELOVL6	0.0270283749392423	20.029	high
ENSG00000099889.9	ARVCF	0.0270428212285714	178.727	low
ENSG00000148218.11	ALAD	0.0270437800712758	45.062	low
ENSG00000254093.4	PINX1	0.0270465111349036	9.769	high
ENSG00000138346.10	DNA2	0.0270601192724679	44.972	high
ENSG00000182963.5	GJC1	0.0271037037179487	53.687	high
ENSG00000254122.1	PCDHGB7	0.0271047526975089	9.054	low
ENSG00000204427.7	ABHD16A	0.0271177458179232	8.061	low
ENSG00000119801.8	YPEL5	0.0271293842217484	72.983	low
ENSG00000112320.7	SOBP	0.0271853379971591	32.917	low
ENSG00000170275.10	CRTAP	0.0271890905957447	90.848	high
ENSG00000242114.1	MTFP1	0.0271982462597587	5.647	high
ENSG00000108819.9	PPP1R9B	0.0272621162296244	146.531	low
ENSG00000112312.5	GMNN	0.0273254515155807	46.15	high
ENSG00000164024.7	METAP1	0.0273871891719745	58.536	high
ENSG00000186654.16	PRR5	0.027468252135785	5.676	low
ENSG00000170043.7	TRAPPC1	0.0275081467372881	175.456	low
ENSG00000169679.10	BUB1	0.0275157174699647	24.689	high
ENSG00000169851.11	PCDH7	0.0275415411150318	8.429	low
ENSG00000118503.10	TNFAIP3	0.0275520832299013	12.996	low
ENSG00000100139.9	MICALL1	0.0275607555602537	60.435	low
ENSG00000008988.5	RPS20	0.0276601829134412	681	high
ENSG00000157514.12	TSC22D3	0.0276624497323944	43.423	low
ENSG00000132591.7	ERAL1	0.0276982008438819	140.604	low
ENSG00000152784.11	PRDM8	0.0277340037894737	21.159	high
ENSG00000123411.10	IKZF4	0.0277418613202247	25.954	low
ENSG00000215612.5	HMX1	0.0277593307800422	100.141	low
ENSG00000059915.12	PSD	0.0277687388367204	38.106	low
ENSG00000034053.10	APBA2	0.0277726543758766	102.726	low
ENSG00000049249.4	TNFRSF9	0.0278580438235294	1.048	low
ENSG00000114850.2	SSR3	0.0278853870818754	82.213	high
ENSG00000150637.4	CD226	0.0279143208519553	1.884	low
ENSG00000144713.8	RPL32	0.0279219155974843	1741.445	high
ENSG00000196476.7	C20ORF96	0.0279381983496504	143.18	high
ENSG00000144214.5	LYG1	0.0279453970551291	5.262	low
ENSG00000140905.5	GCSH	0.027953179958159	20.798	high
ENSG00000068615.12	REEP1	0.0280307406271777	78.903	low
ENSG00000183010.12	PYCR1	0.0281651025208914	160.635	high
ENSG00000051596.5	THOC3	0.0281756818789144	26.533	high
ENSG00000116212.10	LRRC42	0.0281769201112656	27.412	low
ENSG00000235863.2	B3GALT4	0.028220575371786	9.066	low
ENSG00000182749.5	PAQR7	0.0282291600416378	24.479	low
ENSG00000086506.2	HBQ1	0.0282422355	17.647	high
ENSG00000188033.5	ZNF490	0.0282616562655602	5.187	high
ENSG00000183495.9	EP400	0.0282668645492372	39.984	low
ENSG00000105677.7	TMEM147	0.02827011995842	93.013	high
ENSG00000183323.8	CCDC125	0.0282712876454294	14.362	high
ENSG00000162601.5	MYSM1	0.0282767907404844	30.28	low
ENSG00000164002.7	EXO5	0.0282836163234278	11.233	low
ENSG00000132718.7	SYT11	0.0283054594889503	496.897	low
ENSG00000163291.10	PAQR3	0.0286525163975155	17.739	high
ENSG00000166073.4	GPR176	0.0287165947070986	9.599	low
ENSG00000160191.13	PDE9A	0.0287326822758621	9.748	low
ENSG00000100100.8	PIK3IP1	0.0288102449586777	53.552	low
ENSG00000124713.5	GNMT	0.0288114649965588	4.609	low
ENSG00000116062.10	MSH6	0.0288993179504814	65.645	high
ENSG00000151640.8	DPYSL4	0.0289417382268041	127.643	low
ENSG00000116704.6	SLC35D1	0.0290439294230769	13.283	low
ENSG00000154556.13	SORBS2	0.029476750624571	13.249	low
ENSG00000216937.7	CCDC7	0.0298089983950617	2.164	low
ENSG00000118181.6	RPS25	0.0298617610281014	1051.98	high
ENSG00000008256.11	CYTH3	0.0299855346164384	54.252	low
ENSG00000128594.3	LRRC4	0.0299958952361396	23.109	low
ENSG00000074755.10	ZZEF1	0.0300329042954856	29.484	low
ENSG00000185104.15	FAF1	0.0301214380724539	38.476	low
ENSG00000185015.3	CA13	0.030215672704918	2.231	low
ENSG00000170145.4	SIK2	0.030286282100955	19.339	low
ENSG00000140941.8	MAP1LC3B	0.0302889029488055	67.255	low
ENSG00000123374.6	CDK2	0.0304173779141104	24.703	high
ENSG00000149100.8	EIF3M	0.0305245988291355	82.984	high
ENSG00000089639.6	GMIP	0.0305421476566757	29.37	low
ENSG00000177697.13	CD151	0.030556971760707	112.05	low
ENSG00000077254.10	USP33	0.0305681238367347	88.163	low
ENSG00000104915.10	STX10	0.0306201703125	119.919	high
ENSG00000077454.11	LRCH4	0.0307182557230143	39.709	low
ENSG00000156968.8	MPV17L	0.0307880618181818	19.957	high
ENSG00000117751.13	PPP1R8	0.030791236840678	50.261	low
ENSG00000113194.8	FAF2	0.0308365272357724	88.566	high
ENSG00000125648.10	SLC25A23	0.0309474466847091	88.491	high
ENSG00000135766.8	EGLN1	0.0309573676371022	32.678	low
ENSG00000181544.9	FANCB	0.0309958447058824	4.089	high
ENSG00000131697.13	NPHP4	0.0310814444534413	9.579	low
ENSG00000109046.10	WSB1	0.0310905023108108	123.48	low
ENSG00000100823.7	APEX1	0.0310920215124916	384.122	high
ENSG00000091157.9	WDR7	0.0313034116172507	17.732	low
ENSG00000177000.6	MTHFR	0.0313223223196224	23.177	low
ENSG00000196233.7	LCOR	0.0313324678787879	27.941	low
ENSG00000141127.10	PRPSAP2	0.0313740265097512	54.97	low
ENSG00000174501.10	ANKRD36C	0.0313751492866756	5.52	low
ENSG00000073969.14	NSF	0.0316229956048387	58.519	low
ENSG00000075826.12	SEC31B	0.031791240967092	20.214	low
ENSG00000125772.8	GPCPD1	0.0317930377852349	22.359	low
ENSG00000168280.12	KIF5C	0.0318701538832998	201.583	low
ENSG00000131748.11	STARD3	0.032045288002681	91.725	low
ENSG00000109111.10	SUPT6H	0.0321612036947791	86.299	low
ENSG00000107719.8	PALD1	0.0321782955793704	34.198	high
ENSG00000235162.4	C12ORF75	0.032207101644385	21.086	low
ENSG00000180891.8	CUEDC1	0.0322277226220736	54.152	low
ENSG00000171863.8	RPS7	0.032285725250501	855.946	high
ENSG00000197746.9	PSAP	0.0323982145393859	871.987	low
ENSG00000125870.6	SNRPB2	0.0326217626817879	248.389	high
ENSG00000135720.8	DYNC1LI2	0.03264948236	104.743	low
ENSG00000168273.3	SMIM4	0.0326597126982012	15.499	high
ENSG00000138778.7	CENPE	0.0327829190013316	13.198	high
ENSG00000156639.7	ZFAND3	0.032804721996008	121.721	low
ENSG00000156052.6	GNAQ	0.03292525125	96.823	low
ENSG00000149273.10	RPS3	0.0331640478936877	1091.512	high
ENSG00000092201.5	SUPT16H	0.0332033649800797	163.717	high
ENSG00000239900.7	ADSL	0.0332372481005956	99.848	high
ENSG00000106723.12	SPIN1	0.0332549431788079	242.395	low
ENSG00000108179.9	PPIF	0.033269422306163	112.478	high
ENSG00000273274.1	ZBTB8B	0.0332780611015262	5.642	low
ENSG00000229153.1	EPHA1-AS1	0.033287800515873	1.079	low
ENSG00000115355.11	CCDC88A	0.0332905699734748	57.036	low
ENSG00000159214.8	CCDC24	0.033555497924653	6.382	low
ENSG00000182552.10	RWDD4	0.0335759799207921	29.282	high
ENSG00000165732.8	DDX21	0.0335923618097754	125.249	high
ENSG00000004059.6	ARF5	0.0336055059894459	183.258	low
ENSG00000172375.8	C2CD2L	0.033755210468029	23.527	low
ENSG00000187134.8	AKR1C1	0.0338538550988142	9.2	low
ENSG00000232112.3	TMA7	0.0339267077419355	190.661	high
ENSG00000159202.13	UBE2Z	0.0339582342631579	104.34	low
ENSG00000123636.13	BAZ2B	0.0340421297435897	12.634	low
ENSG00000148660.16	CAMK2G	0.0342022656598818	98.855	low
ENSG00000137692.7	DCUN1D5	0.03421370239159	58.954	high
ENSG00000264364.2	DYNLL2	0.034245618503937	207.63	low
ENSG00000072609.13	CHFR	0.0343481736	27.692	low
ENSG00000014216.11	CAPN1	0.0343950701441678	78.952	low
ENSG00000248333.3	CDK11B	0.0344484718664047	32.59	low
ENSG00000048162.15	NOP16	0.0345499545942408	36.143	high
ENSG00000142459.4	EVI5L	0.0345913807455853	44.9	low
ENSG00000180176.10	TH	0.0345962976470588	676.977	low
ENSG00000123999.4	INHA	0.0346807838798171	4.771	low
ENSG00000136531.9	SCN2A	0.0349077627023499	18.834	low
ENSG00000067221.9	STOML1	0.0349105400260756	19.432	low
ENSG00000160993.3	ALKBH4	0.034913608258317	31.134	low
ENSG00000114395.6	CYB561D2	0.034960877980456	24.114	high
ENSG00000186230.6	ZNF749	0.0351786783984375	21.088	high
ENSG00000117625.9	RCOR3	0.0351809074430709	48.237	low
ENSG00000008735.10	MAPK8IP2	0.0352757124187256	195.856	low
ENSG00000198517.5	MAFK	0.0352874857309942	6.031	low
ENSG00000099326.4	MZF1	0.0353829936623377	74.308	high
ENSG00000167992.8	VWCE	0.0355084722517846	44.798	high
ENSG00000068323.12	TFE3	0.0355226728015564	55.848	low
ENSG00000166902.4	MRPL16	0.0355293816591056	42.667	high
ENSG00000162738.5	VANGL2	0.0356143381476684	118.237	low
ENSG00000186106.7	ANKRD46	0.0356506822495152	47.397	low
ENSG00000154265.11	ABCA5	0.0356582571151358	9.76	low
ENSG00000125630.11	POLR1B	0.035658582248062	31.355	high
ENSG00000160741.12	CRTC2	0.0356600006990291	121.135	low
ENSG00000143590.9	EFNA3	0.0357430192640413	7.041	low
ENSG00000129680.11	MAP7D3	0.0358373745290323	8.271	high
ENSG00000082805.15	ERC1	0.0358973436750484	37.908	low
ENSG00000161610.1	HCRT	0.0360511091822279	2.275	low
ENSG00000163808.12	KIF15	0.0360658994208494	25.453	high
ENSG00000197535.10	MYO5A	0.0360674733634021	40.755	low
ENSG00000143933.12	CALM2	0.0360995320900322	360.601	low
ENSG00000129946.6	SHC2	0.0361198303341902	210.423	low
ENSG00000183696.9	UPP1	0.0361510506358381	9.804	low
ENSG00000184635.9	ZNF93	0.0361568893324775	12.227	high
ENSG00000163449.6	TMEM169	0.0361984975112251	72.494	low
ENSG00000166780.6	C16ORF45	0.0362312142692308	100.123	low
ENSG00000185008.13	ROBO2	0.0362597940807175	7.7	low
ENSG00000067445.16	TRO	0.0362840066240409	143.545	low
ENSG00000137804.8	NUSAP1	0.0362980790786948	119.162	high
ENSG00000129682.9	FGF13	0.0362998255207668	90.274	low
ENSG00000166963.8	MAP1A	0.0363070601149425	36.922	low
ENSG00000115216.9	NRBP1	0.0363071142253521	73.852	low
ENSG00000140988.11	RPS2	0.0363256436630504	1835.281	high
ENSG00000156261.8	CCT8	0.0363362098852041	384.764	high
ENSG00000197753.6	LHFPL5	0.0364375921988528	2.78	low
ENSG00000166947.7	EPB42	0.0366567607643312	3.435	low
ENSG00000205542.6	TMSB4X	0.0366579633587786	1044.23	low
ENSG00000196550.6	FAM72A	0.0366604758804832	3.086	high
ENSG00000095203.10	EPB41L4B	0.0366745956970083	33.569	low
ENSG00000168159.9	RNF187	0.0369757777890724	150.736	low
ENSG00000006283.13	CACNA1G	0.037092284	2.926	low
ENSG00000100744.10	GSKIP	0.0371187729441624	35.044	high
ENSG00000138385.11	SSB	0.0373031856273764	78.482	high
ENSG00000049089.9	COL9A2	0.0373206407102093	51.134	low
ENSG00000149679.7	CABLES2	0.0373236959848005	22.891	low
ENSG00000035499.8	DEPDC1B	0.0373799578101266	14.097	high
ENSG00000226711.2	FAM66C	0.0373983324098672	9.945	low
ENSG00000121406.4	ZNF549	0.0375220799242424	16.927	high
ENSG00000083845.4	RPS5	0.0375268593430196	1048.703	high
ENSG00000140451.8	PIF1	0.0375295056257901	21.079	high
ENSG00000008283.11	CYB561	0.0375700521388013	51.84	low
ENSG00000172273.8	HINFP	0.0375702303404792	12.101	low
ENSG00000186908.10	ZDHHC17	0.0375842296786389	51.652	low
ENSG00000126214.16	KLC1	0.037609261511335	61.165	low
ENSG00000058453.12	CROCC	0.037643648533669	54.798	low
ENSG00000179832.13	MROH1	0.0378722053266332	7.391	low
ENSG00000007168.8	PAFAH1B1	0.0378734911698113	179.453	low
ENSG00000119771.10	KLHL29	0.0378811985920805	9.806	low
ENSG00000130997.12	POLN	0.0379109044821092	1.592	low
ENSG00000244041.3	LINC01011	0.0379475106398996	6.842	low
ENSG00000047056.10	WDR37	0.0380485875987461	49.513	low
ENSG00000163950.8	SLBP	0.0383562389473684	110.223	high
ENSG00000171604.7	CXXC5	0.0383826869004383	74.903	low
ENSG00000119396.6	RAB14	0.0383847675046904	106.28	low
ENSG00000168078.5	PBK	0.038406513379224	60.013	high
ENSG00000100353.13	EIF3D	0.038536566375	277.801	high
ENSG00000159685.6	CHCHD6	0.0386033108057464	68.83	high
ENSG00000148090.7	AUH	0.0386870550093575	31.435	low
ENSG00000189298.9	ZKSCAN3	0.0386995465168539	7.894	low
ENSG00000136942.10	RPL35	0.0390627111097257	796.888	high
ENSG00000161860.7	SYCE2	0.0390722655327103	13.612	high
ENSG00000058404.15	CAMK2B	0.0390991340099626	37.794	low
ENSG00000141279.11	NPEPPS	0.0393982540136901	81.186	low
ENSG00000073910.15	FRY	0.039406178880597	9.003	low
ENSG00000144736.9	SHQ1	0.0395314881665631	18.43	high
ENSG00000130299.12	GTPBP3	0.0396681637267081	69.937	high
ENSG00000100644.12	HIF1A	0.0397016589571695	135.793	high
ENSG00000137941.12	TTLL7	0.0398932649627792	16.697	low
ENSG00000146463.7	ZMYM4	0.040074609299442	77.164	low
ENSG00000131100.8	ATP6V1E1	0.0402149584758364	92.296	low
ENSG00000081870.7	HSPB11	0.0402581214613003	17.897	low
ENSG00000138326.14	RPS24	0.0403430470500928	774.406	high
ENSG00000117475.9	BLZF1	0.040348776460396	33.567	high
ENSG00000151131.5	C12ORF45	0.0405103837824475	13.755	high
ENSG00000154511.7	FAM69A	0.040558553962963	13.797	low
ENSG00000171469.6	ZNF561	0.0405713735021618	37.842	high
ENSG00000116661.9	FBXO2	0.0406082269339914	3.787	low
ENSG00000135486.13	HNRNPA1	0.0407072347874307	1673.048	high
ENSG00000114346.9	ECT2	0.0407307089519112	42.214	high
ENSG00000174839.8	DENND6A	0.0408336894276923	44.763	high
ENSG00000061987.10	MON2	0.0408483368719212	27.261	low
ENSG00000118965.10	WDR35	0.0408647713284133	33.292	high
ENSG00000119705.5	SLIRP	0.0410392706077348	88.241	high
ENSG00000092929.7	UNC13D	0.0410412373251534	27.514	low
ENSG00000151148.9	UBE3B	0.041057824867855	25.555	low
ENSG00000135406.9	PRPH	0.0410580118304668	199.815	low
ENSG00000117419.10	ERI3	0.0411404150582465	76.511	low
ENSG00000092020.6	PPP2R3C	0.0411583688970588	36.622	high
ENSG00000109118.9	PHF12	0.0411724630251072	19.421	low
ENSG00000088833.13	NSFL1C	0.0411791759853121	58.897	low
ENSG00000243667.2	WDR92	0.0412457526238532	8.984	high
ENSG00000168490.9	PHYHIP	0.041265973202934	15.805	low
ENSG00000176108.5	CHMP6	0.0415716356410256	43.147	low
ENSG00000072310.12	SREBF1	0.0415816407086133	18.762	low
ENSG00000262246.1	CORO7	0.0416645760585723	9.596	low
ENSG00000198331.6	HYLS1	0.0417129991463415	18.009	high
ENSG00000105607.8	GCDH	0.0417507463619744	26.317	high
ENSG00000119203.9	CPSF3	0.0418701207060256	78.883	high
ENSG00000042753.7	AP2S1	0.0418843227771011	184.302	high
ENSG00000141337.8	ARSG	0.0419265349635037	4.984	high
ENSG00000100968.9	NFATC4	0.0419483645106383	37.929	high
ENSG00000166908.13	PIP4K2C	0.0419522726974484	19.566	low
ENSG00000158169.7	FANCC	0.0420370433373786	31.13	high
ENSG00000123505.10	AMD1	0.0420553370491803	118.305	high
ENSG00000198042.6	MAK16	0.0420769192359005	21.119	high
ENSG00000152154.6	TMEM178A	0.0421157583525136	24.346	low
ENSG00000116095.6	PLEKHA3	0.0421206209454545	14.444	high
ENSG00000181035.9	SLC25A42	0.0421926913075061	21.935	low
ENSG00000162368.9	CMPK1	0.0422482841666667	55.124	low
ENSG00000136274.8	NACAD	0.042261025719468	178.456	low
ENSG00000113272.9	THG1L	0.0422679803021148	31.767	high
ENSG00000176438.8	SYNE3	0.0422842578890229	2.007	low
ENSG00000103512.10	NOMO1	0.0422844361375981	77.049	high
ENSG00000091129.15	NRCAM	0.0422845446823956	112.944	low
ENSG00000133393.8	FOPNL	0.042451728716094	52.908	high
ENSG00000198298.8	ZNF485	0.042460510626506	7.901	high
ENSG00000157954.10	WIPI2	0.0424953913184828	49.819	low
ENSG00000134419.11	RPS15A	0.0425405619133574	132.729	high
ENSG00000170634.8	ACYP2	0.0425498775225496	6.168	low
ENSG00000172824.10	CES4A	0.0428735864783654	14.946	low
ENSG00000152760.5	TCTEX1D1	0.0429547331531532	1.478	low
ENSG00000172893.11	DHCR7	0.0430099771188475	53.468	high
ENSG00000171425.5	ZNF581	0.043297948256441	119.027	high
ENSG00000085514.11	PILRA	0.0433004962567487	10.99	low
ENSG00000163479.9	SSR2	0.0433097040647482	132.215	high
ENSG00000167702.7	KIFC2	0.0433345412335329	139.394	low
ENSG00000120251.14	GRIA2	0.0434384061244019	38.229	low
ENSG00000116793.11	PHTF1	0.0434464829032258	12.157	low
ENSG00000181817.5	LSM10	0.043459826032316	32.079	low
ENSG00000158467.12	AHCYL2	0.0434604650209205	30.052	low
ENSG00000116685.11	KIAA2013	0.0435018847522388	39.937	low
ENSG00000180263.9	FGD6	0.043511676300716	13.922	low
ENSG00000167554.10	ZNF610	0.0435797538461538	17.885	high
ENSG00000165322.13	ARHGAP12	0.0436247438617402	30.758	low
ENSG00000185798.6	WDR53	0.0437841211554497	29.674	high
ENSG00000104738.12	MCM4	0.0437991677142857	160.387	high
ENSG00000198521.7	ZNF43	0.0438086787269482	53.482	high
ENSG00000079277.15	MKNK1	0.0438409810701546	20.008	low
ENSG00000168028.9	RPSA	0.0439709551158645	1818.944	high
ENSG00000174469.13	CNTNAP2	0.0440264746468843	48.09	low
ENSG00000204392.6	LSM2	0.0440409988737404	120.465	high
ENSG00000116237.11	ICMT	0.0440525442042755	47.071	low
ENSG00000188846.9	RPL14	0.0440580507829181	1554.571	high
ENSG00000160953.10	MUM1	0.0443183082582938	66.317	low
ENSG00000128311.9	TST	0.0443546275666075	17.15	high
ENSG00000138081.15	FBXO11	0.0443665033846154	38.92	low
ENSG00000156502.9	SUPV3L1	0.0444651618095801	55.032	high
ENSG00000113522.9	RAD50	0.0445151710100413	55.249	high
ENSG00000198093.6	ZNF649	0.0445379244680851	15.128	high
ENSG00000163788.9	SNRK	0.0445645112160567	51.215	low
ENSG00000159131.12	GART	0.0446858174867257	51.823	high
ENSG00000034063.9	UHRF1	0.0448439814243673	42.326	high
ENSG00000133612.14	AGAP3	0.0448588684030642	77.321	low
ENSG00000131116.7	ZNF428	0.0448592303419811	114.781	low
ENSG00000189046.6	ALKBH2	0.0448689887985866	60.376	high
ENSG00000160570.9	DEDD2	0.0449384795767196	49.784	low
ENSG00000157005.3	SST	0.0449458180588235	2.231	low
ENSG00000215845.6	TSTD1	0.0449636998237368	2.374	low
ENSG00000163655.11	GMPS	0.0451580221726365	47.161	high
ENSG00000129595.8	EPB41L4A	0.0451609944281525	11.204	low
ENSG00000006715.11	VPS41	0.0451628559859155	63.237	low
ENSG00000171320.10	ESCO2	0.045336344947245	8.466	high
ENSG00000197961.7	ZNF121	0.0453428280492091	65.267	high
ENSG00000107140.11	TESK1	0.045528343183148	48.143	low
ENSG00000146112.7	PPP1R18	0.045533570971897	133.849	low
ENSG00000079841.14	RIMS1	0.0455815402105263	6.078	low
